asset_Type,data_source,code,agg_algo,settle_type,real_time_take_over,price_type,data_type,curve_name,curve_id,period,ohlc_begin,ohlc_end,open_px,high_px,low_px,close_px,open_yield,high_yield,low_yield,close_yield,ctd_Bond,volume,trade_times,total_volume,open_time,close_time,high_time,low_time
BOND,XBOND,“210215“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:12:00	","	2024-07-18 11:13:00	",104.3008,104.7684,103.4552,103.4552,2.4573,2.585,2.3869,2.585,,0,,,,,,
BOND,XBOND,“220220“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:12:00	","	2024-07-18 11:13:00	",98.0189,98.8989,97.084,97.5745,3.0436,3.1755,2.9208,3.1061,,0,,,,,,
BOND,XBOND,“190210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:12:00	","	2024-07-18 11:13:00	",107.6098,107.6098,107.0139,107.4228,1.9988,2.1235,1.9988,2.0378,,0,,,,,,
BOND,XBOND,“190210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:12:00	","	2024-07-18 11:13:00	",107.6093,107.6093,102.9242,102.9242,1.9989,3,1.9989,3,,0,,,,,,
BOND,XBOND,“180210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:12:00	","	2024-07-18 11:13:00	",104.2981,104.4148,103.6506,103.9421,2.8768,3.0479,2.8461,2.9707,,0,,,,,,
BOND,XBOND,“220220“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:12:00	","	2024-07-18 11:13:00	",98.0193,98.8993,97.0844,97.5753,3.0436,3.1755,2.9208,3.106,,0,,,,,,
BOND,XBOND,“190210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:12:00	","	2024-07-18 11:13:00	",107.6096,107.6096,102.9242,102.9242,1.9989,3,1.9989,3,,0,,,,,,
BOND,XBOND,“200210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:12:00	","	2024-07-18 11:13:00	",99.9681,100.7033,99.3267,100.7033,3.1059,3.2252,2.9702,2.9702,,0,,,,,,
BOND,XBOND,“180210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:12:00	","	2024-07-18 11:13:00	",104.2979,104.4146,103.6504,103.9419,2.8769,3.048,2.8462,2.9708,,0,,,,,,
BOND,XBOND,“200210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:12:00	","	2024-07-18 11:13:00	",99.967,100.7022,99.3262,100.7022,3.1061,3.2253,2.9704,2.9704,,0,,,,,,
BOND,XBOND,“180210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:12:00	","	2024-07-18 11:13:00	",104.2977,104.4144,103.6502,103.9417,2.8769,3.048,2.8462,2.9708,,0,,,,,,
BOND,XBOND,“220220“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:12:00	","	2024-07-18 11:13:00	",98.0196,98.8997,97.0847,97.576,3.0435,3.1754,2.9207,3.1059,,0,,,,,,
BOND,XBOND,“220210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",103.2222,103.2222,103.2222,103.2222,2.5223,2.5223,2.5223,2.5223,,0,,,,,,
BOND,XBOND,“220210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",103.2828,103.2828,103.2828,103.2828,2.5139,2.5139,2.5139,2.5139,,0,,,,,,
BOND,XBOND,“220210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",103.3434,103.3434,103.3434,103.3434,2.5054,2.5054,2.5054,2.5054,,0,,,,,,
BOND,XBOND,“180011“,,T0,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",103.5303,103.5303,103.5303,103.5303,2.7129,2.7129,2.7129,2.7129,,0,,,,,,
BOND,XBOND,“180011“,,T0,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",,,,,,,,,,0,,,,,,
BOND,XBOND,“220220“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",,,,,,,,,,0,,,,,,
BOND,XBOND,“180011“,,T0,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",103.5303,103.5303,103.5303,103.5303,2.7129,2.7129,2.7129,2.7129,,0,,,,,,
BOND,XBOND,“220220“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",101.2429,101.2429,100.5052,100.5052,2.6,2.7,2.6,2.7,,0,,,,,,
BOND,XBOND,“220220“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",101.2429,101.2429,100.5052,100.5052,2.6,2.7,2.6,2.7,,0,,,,,,
BOND,XBOND,“210215“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",,,,,,,,,,,,,,,,
BOND,XBOND,“200210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",,,,,,,,,,,,,,,,
BOND,XBOND,“210215“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",,,,,,,,,,,,,,,,
BOND,XBOND,“210215“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",,,,,,,,,,,,,,,,
BOND,XBOND,“200210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",,,,,,,,,,,,,,,,
BOND,XBOND,“180210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",,,,,,,,,,,,,,,,
BOND,XBOND,“200210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",,,,,,,,,,,,,,,,
BOND,XBOND,“190210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",,,,,,,,,,,,,,,,
BOND,XBOND,“180210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",,,,,,,,,,,,,,,,
BOND,XBOND,“180210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:13:00	","	2024-07-18 11:14:00	",,,,,,,,,,,,,,,,
BOND,XBOND,“210210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:14:00	","	2024-07-18 11:15:00	",106.5994,106.5994,106.5994,106.5994,2.3596,2.3596,2.3596,2.3596,,0,,,,,,
BOND,XBOND,“210210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:14:00	","	2024-07-18 11:15:00	",,,,,,,,,,0,,,,,,
BOND,XBOND,“210210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:14:00	","	2024-07-18 11:15:00	",106.5994,106.5994,106.5994,106.5994,2.3596,2.3596,2.3596,2.3596,,0,,,,,,
BOND,XBOND,“200210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:14:00	","	2024-07-18 11:15:00	",100.2707,100.2707,100.2707,100.2707,3.05,3.05,3.05,3.05,,0,,,,,,
BOND,XBOND,“180011“,,T0,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:14:00	","	2024-07-18 11:15:00	",103.5303,103.5303,103.5303,103.5303,2.7129,2.7129,2.7129,2.7129,,0,,,,,,
BOND,XBOND,“180011“,,T0,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:14:00	","	2024-07-18 11:15:00	",103.5303,103.5303,103.5303,103.5303,2.7129,2.7129,2.7129,2.7129,,0,,,,,,
BOND,XBOND,“180011“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:14:00	","	2024-07-18 11:15:00	",103.5462,103.5462,103.5462,103.5462,2.708,2.708,2.708,2.708,,0,,,,,,
BOND,XBOND,“180011“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:14:00	","	2024-07-18 11:15:00	",103.5283,103.5283,103.5283,103.5283,2.7128,2.7128,2.7128,2.7128,,0,,,,,,
BOND,XBOND,“180011“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:14:00	","	2024-07-18 11:15:00	",103.5641,103.5641,103.5641,103.5641,2.7031,2.7031,2.7031,2.7031,,0,,,,,,
BOND,XBOND,“200210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:14:00	","	2024-07-18 11:15:00	",100.5413,100.5413,100.5413,100.5413,3,3,3,3,,0,,,,,,
BOND,XBOND,“200210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:14:00	","	2024-07-18 11:15:00	",100,100,100,100,3.1,3.1,3.1,3.1,,0,,,,,,
BOND,XBOND,“180011“,,T0,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:14:00	","	2024-07-18 11:15:00	",,,,,,,,,,0,,,,,,
BOND,XBOND,“180011“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:15:00	","	2024-07-18 11:16:00	",103.5458,103.5458,103.5458,103.5458,2.7081,2.7081,2.7081,2.7081,,0,,,,,,
BOND,XBOND,“180011“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:15:00	","	2024-07-18 11:16:00	",103.5275,103.5275,103.5275,103.5275,2.713,2.713,2.713,2.713,,0,,,,,,
BOND,XBOND,“180011“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:15:00	","	2024-07-18 11:16:00	",103.5641,103.5641,103.5641,103.5641,2.7031,2.7031,2.7031,2.7031,,0,,,,,,
BOND,XBOND,“200210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:15:00	","	2024-07-18 11:16:00	",100.2707,100.2707,100.2707,100.2707,3.05,3.05,3.05,3.05,,0,,,,,,
BOND,XBOND,“210210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:15:00	","	2024-07-18 11:16:00	",106.5994,107.2913,106.5994,106.5994,2.3596,2.3596,2.2546,2.3596,,0,,,,,,
BOND,XBOND,“210210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:15:00	","	2024-07-18 11:16:00	",106.5994,106.5994,106.5994,106.5994,2.3596,2.3596,2.3596,2.3596,,0,,,,,,
BOND,XBOND,“210210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:15:00	","	2024-07-18 11:16:00	",107.9831,107.9831,107.9831,107.9831,2.1496,2.1496,2.1496,2.1496,,0,,,,,,
BOND,XBOND,“160010“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:15:00	","	2024-07-18 11:16:00	",,,,,,,,,,0,,,,,,
BOND,XBOND,“160010“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:15:00	","	2024-07-18 11:16:00	",,,,,,,,,,0,,,,,,
BOND,XBOND,“160010“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:15:00	","	2024-07-18 11:16:00	",,,,,,,,,,0,,,,,,
BOND,XBOND,“200210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:15:00	","	2024-07-18 11:16:00	",100.5413,100.5413,100.5413,100.5413,3,3,3,3,,0,,,,,,
BOND,XBOND,“200210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:15:00	","	2024-07-18 11:16:00	",100,100,100,100,3.1,3.1,3.1,3.1,,0,,,,,,
BOND,XBOND,“220210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:16:00	","	2024-07-18 11:17:00	",103.2222,103.2222,103.2222,103.2222,2.5223,2.5223,2.5223,2.5223,,0,,,,,,
BOND,XBOND,“220210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:16:00	","	2024-07-18 11:17:00	",103.2828,103.2828,103.2828,103.2828,2.5139,2.5139,2.5139,2.5139,,0,,,,,,
BOND,XBOND,“220210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:16:00	","	2024-07-18 11:17:00	",103.3434,103.3434,103.3434,103.3434,2.5054,2.5054,2.5054,2.5054,,0,,,,,,
BOND,XBOND,“180011“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:16:00	","	2024-07-18 11:17:00	",103.5183,103.5279,103.5183,103.5279,2.7155,2.7155,2.7129,2.7129,,0,,,,,,
BOND,XBOND,“180011“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:16:00	","	2024-07-18 11:17:00	",103.5091,103.5279,103.5091,103.5279,2.718,2.718,2.7129,2.7129,,0,,,,,,
BOND,XBOND,“180011“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:16:00	","	2024-07-18 11:17:00	",103.5275,103.5279,103.5275,103.5279,2.713,2.713,2.7129,2.7129,,0,,,,,,
BOND,XBOND,“210210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:16:00	","	2024-07-18 11:17:00	",,,,,,,,,,,,,,,,
BOND,XBOND,“180011“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:17:00	","	2024-07-18 11:18:00	",103.5279,103.5644,103.5277,103.5464,2.7129,2.713,2.703,2.7079,,0,,,,,,
BOND,XBOND,“180011“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:17:00	","	2024-07-18 11:18:00	",103.5275,103.5283,103.5275,103.5283,2.713,2.713,2.7128,2.7128,,0,,,,,,
BOND,XBOND,“180011“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:17:00	","	2024-07-18 11:18:00	",103.5279,103.5644,103.5279,103.5644,2.7129,2.7129,2.703,2.703,,0,,,,,,
BOND,XBOND,“180011“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:18:00	","	2024-07-18 11:19:00	",103.5464,103.5464,103.5464,103.5464,2.7079,2.7079,2.7079,2.7079,,0,,,,,,
BOND,XBOND,“180011“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:18:00	","	2024-07-18 11:19:00	",103.5283,103.5283,103.5283,103.5283,2.7128,2.7128,2.7128,2.7128,,0,,,,,,
BOND,XBOND,“180011“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:18:00	","	2024-07-18 11:19:00	",103.5644,103.5644,103.5644,103.5644,2.703,2.703,2.703,2.703,,0,,,,,,
BOND,XBOND,“210210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:18:00	","	2024-07-18 11:19:00	",106.6322,106.6322,106.6322,106.6322,2.3546,2.3546,2.3546,2.3546,,0,,,,,,
BOND,XBOND,“210210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:18:00	","	2024-07-18 11:19:00	",106.5994,106.5994,106.5994,106.5994,2.3596,2.3596,2.3596,2.3596,,0,,,,,,
BOND,XBOND,“210210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:18:00	","	2024-07-18 11:19:00	",106.6649,106.6649,106.6649,106.6649,2.3496,2.3496,2.3496,2.3496,,0,,,,,,
BOND,XBOND,“180011“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:19:00	","	2024-07-18 11:20:00	",103.5464,103.5464,103.5464,103.5464,2.7079,2.7079,2.7079,2.7079,,0,,,,,,
BOND,XBOND,“180011“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:19:00	","	2024-07-18 11:20:00	",103.5283,103.5283,103.5283,103.5283,2.7128,2.7128,2.7128,2.7128,,0,,,,,,
BOND,XBOND,“180011“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:19:00	","	2024-07-18 11:20:00	",103.5644,103.5644,103.5644,103.5644,2.703,2.703,2.703,2.703,,0,,,,,,
BOND,XBOND,“220220“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:19:00	","	2024-07-18 11:20:00	",,,,,,,,,,0,,,,,,
BOND,XBOND,“220220“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:19:00	","	2024-07-18 11:20:00	",101.2429,101.2429,101.2429,101.2429,2.6,2.6,2.6,2.6,,0,,,,,,
BOND,XBOND,“220220“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:19:00	","	2024-07-18 11:20:00	",101.2429,101.2429,101.2429,101.2429,2.6,2.6,2.6,2.6,,0,,,,,,
BOND,XBOND,“180011“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:21:00	","	2024-07-18 11:22:00	",103.5464,103.5644,103.4992,103.5644,2.7079,2.7207,2.703,2.703,,0,,,,,,
BOND,XBOND,“180011“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:21:00	","	2024-07-18 11:22:00	",103.5283,103.5283,103.4339,103.4339,2.7128,2.7384,2.7128,2.7384,,0,,,,,,
BOND,XBOND,“180011“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:21:00	","	2024-07-18 11:22:00	",103.5644,103.5644,103.5644,103.5644,2.703,2.703,2.703,2.703,,0,,,,,,
BOND,XBOND,“200210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",100.2707,100.6995,99.2778,99.4191,3.05,3.2344,2.9709,3.208,,0,,,,,,
BOND,XBOND,“210215“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",104.5393,105.6842,104.0727,104.7425,2.4205,2.4906,2.2501,2.3901,,0,,,,,,
BOND,XBOND,“210215“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",103.0688,103.9413,102.3462,103.2054,2.6427,2.7533,2.5104,2.6219,,0,,,,,,
BOND,XBOND,“210215“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",103.8041,105.6112,103.3435,103.974,2.5316,2.6015,2.2609,2.506,,0,,,,,,
BOND,XBOND,“220220“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",98.6902,99.0092,97.0354,97.7804,2.9498,3.1824,2.9055,3.0771,,0,,,,,,
BOND,XBOND,“190210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",107.4175,107.6927,106.8552,107.2977,2.0389,2.1568,1.9815,2.064,,0,,,,,,
BOND,XBOND,“190210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",107.4171,107.6917,102.9242,107.2972,2.039,3,1.9817,2.0641,,0,,,,,,
BOND,XBOND,“180210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",103.8902,104.4784,103.5116,104.0723,2.9844,3.0848,2.8294,2.9363,,0,,,,,,
BOND,XBOND,“190210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",107.4173,107.6922,102.9242,107.2975,2.039,3,1.9816,2.0641,,0,,,,,,
BOND,XBOND,“220220“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",98.6906,101.2429,97.0358,97.7811,2.9498,3.1824,2.6,3.077,,0,,,,,,
BOND,XBOND,“200210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",100.5413,100.6995,99.2781,99.4193,3,3.2343,2.9709,3.2079,,0,,,,,,
BOND,XBOND,“180210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",103.8899,104.4782,103.5114,104.0721,2.9845,3.0849,2.8295,2.9364,,0,,,,,,
BOND,XBOND,“200210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",100,100.3807,99.2775,99.4188,3.1,3.2344,3.0296,3.208,,0,,,,,,
BOND,XBOND,“180210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",103.8895,104.478,103.5112,104.0719,2.9846,3.0849,2.8295,2.9364,,0,,,,,,
BOND,XBOND,“220220“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",98.691,101.2429,97.0361,97.7818,2.9497,3.1823,2.6,3.0769,,0,,,,,,
BOND,XBOND,“180011“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",,,,,,,,,,0,,,,,,
BOND,XBOND,“180011“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",103.5644,103.5644,103.5644,103.5644,2.703,2.703,2.703,2.703,,0,,,,,,
BOND,XBOND,“180011“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:22:00	","	2024-07-18 11:23:00	",103.5644,103.5644,103.5644,103.5644,2.703,2.703,2.703,2.703,,0,,,,,,
BOND,XBOND,“200210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",99.9247,100.6071,99.3325,100.6071,3.114,3.2241,2.9879,2.9879,,0,,,,,,
BOND,XBOND,“210215“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",104.3473,105.6707,104.0939,105.6558,2.4493,2.4874,2.2521,2.2543,,0,,,,,,
BOND,XBOND,“210210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",106.5994,106.5994,106.5994,106.5994,2.3596,2.3596,2.3596,2.3596,,0,,,,,,
BOND,XBOND,“210210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",106.5994,106.5994,106.5994,106.5994,2.3596,2.3596,2.3596,2.3596,,0,,,,,,
BOND,XBOND,“210215“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",103.0787,103.9639,102.3618,103.5043,2.6412,2.7509,2.507,2.5765,,0,,,,,,
BOND,XBOND,“220210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",103.2828,103.2828,103.2828,103.2828,2.5139,2.5139,2.5139,2.5139,,0,,,,,,
BOND,XBOND,“210215“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",103.713,104.8031,103.2597,104.5801,2.5453,2.6143,2.3817,2.4154,,0,,,,,,
BOND,XBOND,“210210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",106.6649,106.6649,106.6649,106.6649,2.3496,2.3496,2.3496,2.3496,,0,,,,,,
BOND,XBOND,“220220“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",97.8423,98.9213,97.0269,98.3431,3.0684,3.1836,2.9177,2.9982,,0,,,,,,
BOND,XBOND,“220210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",103.3434,103.3434,103.3434,103.3434,2.5054,2.5054,2.5054,2.5054,,0,,,,,,
BOND,XBOND,“190210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",106.9654,107.6012,106.8324,107.3684,2.1337,2.1616,2.0006,2.0492,,0,,,,,,
BOND,XBOND,“190210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",106.9644,107.6007,102.9242,107.3679,2.1339,3,2.0007,2.0493,,0,,,,,,
BOND,XBOND,“180210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",103.738,104.4403,103.5707,104.2631,3.0247,3.0691,2.8394,2.886,,0,,,,,,
BOND,XBOND,“190210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",106.9649,107.601,102.9242,107.3682,2.1338,3,2.0007,2.0493,,0,,,,,,
BOND,XBOND,“220220“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",101.2429,101.2429,97.0276,98.3435,2.6,3.1835,2.6,2.9982,,0,,,,,,
BOND,XBOND,“200210“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",99.9249,100.6076,99.333,100.6076,3.1139,3.224,2.9878,2.9878,,0,,,,,,
BOND,XBOND,“180210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",103.7379,104.4399,103.5703,104.2629,3.0248,3.0692,2.8395,2.8861,,0,,,,,,
BOND,XBOND,“200210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",99.9244,100.6065,99.332,100.6065,3.114,3.2242,2.988,2.988,,0,,,,,,
BOND,XBOND,“180210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",103.7377,104.4395,103.5699,104.2627,3.0248,3.0693,2.8396,2.8861,,0,,,,,,
BOND,XBOND,“220220“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",101.2429,101.2429,97.0283,98.3438,2.6,3.1834,2.6,2.9981,,0,,,,,,
BOND,XBOND,“220210“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:23:00	","	2024-07-18 11:24:00	",103.2222,103.2222,103.2222,103.2222,2.5223,2.5223,2.5223,2.5223,,0,,,,,,
BOND,XBOND,“200210“,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:24:00	","	2024-07-18 11:25:00	",100.3354,100.7431,99.2504,99.2504,3.038,3.2395,2.9629,3.2395,,0,,,,,,
BOND,XBOND,“210215“,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-18 11:24:00	","	2024-07-18 11:25:00	",105.5889,105.622,104.0401,105.2524,2.2642,2.4955,2.2593,2.3141,,0,,,,,,
BOND,XBOND,“210215“,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-18 11:24:00	","	2024-07-18 11:25:00	",103.1463,103.9612,102.3508,102.7133,2.6309,2.7526,2.5074,2.697,,0,,,,,,
