asset_Type,data_source,code,agg_algo,settle_type,real_time_take_over,price_type,data_type,curve_name,curve_id,period,ohlc_begin,ohlc_end,open_px,high_px,low_px,close_px,open_yield,high_yield,low_yield,close_yield,ctd_Bond,volume,trade_times,total_volume,open_time,close_time,high_time,low_time
BOND,XBOND,¡°200210¡±,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",100.500000000000,100.500000000000,100.500000000000,100.500000000000,3.007900000000,3.007900000000,3.007900000000,3.007900000000,,0.0000,,,,,,
BOND,XBOND,¡°190210¡±,,T0,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",106.609700000000,106.609700000000,106.609700000000,106.609700000000,2.210000000000,2.210000000000,2.210000000000,2.210000000000,,0.0000,,,,,,
BOND,XBOND,¡°220210¡±,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",104.000000000000,104.000000000000,104.000000000000,104.000000000000,2.414300000000,2.414300000000,2.414300000000,2.414300000000,,0.0000,,,,,,
BOND,XBOND,¡°210215¡±,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",103.350500000000,103.350500000000,103.350500000000,103.350500000000,2.600000000000,2.600000000000,2.600000000000,2.600000000000,,0.0000,,,,,,
BOND,XBOND,¡°210210¡±,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",106.000000000000,106.000000000000,106.000000000000,106.000000000000,2.452000000000,2.452000000000,2.452000000000,2.452000000000,,0.0000,,,,,,
BOND,XBOND,¡°050004¡±,,T0,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",93.000000000000,93.000000000000,93.000000000000,93.000000000000,13.287300000000,13.287300000000,13.287300000000,13.287300000000,,0.0000,,,,,,
BOND,XBOND,¡°210210¡±,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",106.000000000000,106.000000000000,106.000000000000,106.000000000000,2.452000000000,2.452000000000,2.452000000000,2.452000000000,,0.0000,,,,,,
BOND,XBOND,¡°210215¡±,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",100.756500000000,100.756500000000,100.756500000000,100.756500000000,3.000000000000,3.000000000000,3.000000000000,3.000000000000,,0.0000,,,,,,
BOND,XBOND,¡°140025¡±,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",111.541900000000,111.541900000000,111.541900000000,111.541900000000,3.500000000000,3.500000000000,3.500000000000,3.500000000000,,0.0000,,,,,,
BOND,XBOND,¡°190210¡±,,T0,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",106.657300000000,106.657300000000,106.657300000000,106.657300000000,2.200000000000,2.200000000000,2.200000000000,2.200000000000,,0.0000,,,,,,
BOND,XBOND,¡°220210¡±,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",104.055600000000,104.055600000000,104.055600000000,104.055600000000,2.406600000000,2.406600000000,2.406600000000,2.406600000000,,0.0000,,,,,,
BOND,XBOND,¡°140025¡±,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",118.197500000000,118.197500000000,118.197500000000,118.197500000000,3.100000000000,3.100000000000,3.100000000000,3.100000000000,,0.0000,,,,,,
BOND,XBOND,¡°180011¡±,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",99.607300000000,99.607300000000,99.607300000000,99.607300000000,3.800000000000,3.800000000000,3.800000000000,3.800000000000,,0.0000,,,,,,
BOND,XBOND,¡°210215¡±,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",102.053500000000,102.053500000000,102.053500000000,102.053500000000,2.800000000000,2.800000000000,2.800000000000,2.800000000000,,0.0000,,,,,,
BOND,XBOND,¡°210210¡±,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,¡°180210¡±,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 13:44:00	","	2024-07-17 13:45:00	",,,,,,,,,,0.0000,,,,,,
