asset_Type,data_source,code,agg_algo,settle_type,real_time_take_over,price_type,data_type,curve_name,curve_id,period,ohlc_begin,ohlc_end,open_px,high_px,low_px,close_px,open_yield,high_yield,low_yield,close_yield,ctd_Bond,volume,trade_times,total_volume,open_time,close_time,high_time,low_time
BOND,XBOND,"""190210""",,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:06:00	","	2024-07-17 10:07:00	",107.082000000000,107.082000000000,107.082000000000,107.082000000000,2.110000000000,2.110000000000,2.110000000000,2.110000000000,,0.0000,,,,,,
BOND,XBOND,"""050004""",,T0,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:06:00	","	2024-07-17 10:07:00	",93.500000000000,93.500000000000,93.500000000000,93.500000000000,12.594900000000,12.594900000000,12.594900000000,12.594900000000,,0.0000,,,,,,
BOND,XBOND,"""190210""",,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:06:00	","	2024-07-17 10:07:00	",107.105900000000,107.105900000000,107.105900000000,107.105900000000,2.105000000000,2.105000000000,2.105000000000,2.105000000000,,0.0000,,,,,,
BOND,XBOND,"""050004""",,T0,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:06:00	","	2024-07-17 10:07:00	",93.500000000000,93.500000000000,93.500000000000,93.500000000000,12.594900000000,12.594900000000,12.594900000000,12.594900000000,,0.0000,,,,,,
BOND,XBOND,"""200210""",,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 10:06:00	","	2024-07-17 10:07:00	",101.000000000000,101.000000000000,101.000000000000,101.000000000000,2.915800000000,2.915800000000,2.915800000000,2.915800000000,,0.0000,,,,,,
BOND,XBOND,"""200210""",,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:06:00	","	2024-07-17 10:07:00	",100.000000000000,100.000000000000,100.000000000000,100.000000000000,3.100000000000,3.100000000000,3.100000000000,3.100000000000,,0.0000,,,,,,
BOND,XBOND,"""190210""",,T0,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:06:00	","	2024-07-17 10:07:00	",106.633500000000,106.633500000000,106.633500000000,106.633500000000,2.205000000000,2.205000000000,2.205000000000,2.205000000000,,0.0000,,,,,,
BOND,XBOND,"""220210""",,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 10:06:00	","	2024-07-17 10:07:00	",104.000000000000,104.000000000000,104.000000000000,104.000000000000,2.414300000000,2.414300000000,2.414300000000,2.414300000000,,0.0000,,,,,,
BOND,XBOND,"""200210""",,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:07:00	","	2024-07-17 10:08:00	",100.500000000000,100.500000000000,100.500000000000,100.500000000000,3.007900000000,3.007900000000,3.007900000000,3.007900000000,,0.0000,,,,,,
BOND,XBOND,"""220210""",,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:07:00	","	2024-07-17 10:08:00	",103.882500000000,103.882500000000,103.882500000000,103.882500000000,2.430600000000,2.430600000000,2.430600000000,2.430600000000,,0.0000,,,,,,
BOND,XBOND,"""220210""",,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:07:00	","	2024-07-17 10:08:00	",103.941300000000,103.941300000000,103.941300000000,103.941300000000,2.422500000000,2.422500000000,2.422500000000,2.422500000000,,0.0000,,,,,,
BOND,XBOND,"""200210""",,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 10:07:00	","	2024-07-17 10:08:00	",101.000000000000,101.000000000000,101.000000000000,101.000000000000,2.915800000000,2.915800000000,2.915800000000,2.915800000000,,0.0000,,,,,,
BOND,XBOND,"""200210""",,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:07:00	","	2024-07-17 10:08:00	",100.000000000000,100.000000000000,100.000000000000,100.000000000000,3.100000000000,3.100000000000,3.100000000000,3.100000000000,,0.0000,,,,,,
BOND,XBOND,"""220210""",,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 10:07:00	","	2024-07-17 10:08:00	",104.000000000000,104.000000000000,104.000000000000,104.000000000000,2.414300000000,2.414300000000,2.414300000000,2.414300000000,,0.0000,,,,,,
BOND,XBOND,"""200210""",,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:08:00	","	2024-07-17 10:09:00	",100.500000000000,100.500000000000,100.500000000000,100.500000000000,3.007900000000,3.007900000000,3.007900000000,3.007900000000,,0.0000,,,,,,
BOND,XBOND,"""220210""",,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:08:00	","	2024-07-17 10:09:00	",103.882500000000,103.882500000000,103.882500000000,103.882500000000,2.430600000000,2.430600000000,2.430600000000,2.430600000000,,0.0000,,,,,,
BOND,XBOND,"""220210""",,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:08:00	","	2024-07-17 10:09:00	",103.941300000000,103.941300000000,103.941300000000,103.941300000000,2.422500000000,2.422500000000,2.422500000000,2.422500000000,,0.0000,,,,,,
BOND,XBOND,"""200210""",,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 10:08:00	","	2024-07-17 10:09:00	",101.000000000000,101.000000000000,101.000000000000,101.000000000000,2.915800000000,2.915800000000,2.915800000000,2.915800000000,,0.0000,,,,,,
BOND,XBOND,"""200210""",,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:08:00	","	2024-07-17 10:09:00	",100.000000000000,100.000000000000,100.000000000000,100.000000000000,3.100000000000,3.100000000000,3.100000000000,3.100000000000,,0.0000,,,,,,
