asset_Type,data_source,code,agg_algo,settle_type,real_time_take_over,price_type,data_type,curve_name,curve_id,period,ohlc_begin,ohlc_end,open_px,high_px,low_px,close_px,open_yield,open_yield,open_yield,open_yield,ctd_Bond,volume,trade_times,total_volume,open_time,close_time,high_time,low_time
BOND,XBOND,230210,,T0,,BID,PRICE,,,ONE_MINUTE,"	2024-07-03 09:58:00	","	2024-07-03 09:59:00	",100.000000000000,100.000000000000,100.000000000000,100.000000000000,2.819500000000,2.819500000000,2.819500000000,2.819500000000,,0.0000,,,,,,
BOND,XBOND,180210,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-03 09:59:00	","	2024-07-03 10:00:00	",100.509600000000,100.509600000000,100.509600000000,100.509600000000,3.900000000000,3.900000000000,3.900000000000,3.900000000000,,0.0000,,,,,,
BOND,XBOND,180210,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-03 09:59:00	","	2024-07-03 10:00:00	",103.870400000000,103.870400000000,103.870400000000,103.870400000000,3.000000000000,3.000000000000,3.000000000000,3.000000000000,,0.0000,,,,,,
BOND,XBOND,180210,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-03 09:59:00	","	2024-07-03 10:00:00	",102.190000000000,102.190000000000,102.190000000000,102.190000000000,3.450000000000,3.450000000000,3.450000000000,3.450000000000,,0.0000,,,,,,
BOND,XBOND,230210,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:00:00	","	2024-07-03 10:01:00	",100.000000000000,100.000000000000,100.000000000000,100.000000000000,2.819500000000,2.819500000000,2.819500000000,2.819500000000,,0.0000,,,,,,
BOND,XBOND,230210,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-03 10:00:00	","	2024-07-03 10:01:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,220205,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:00:00	","	2024-07-03 10:01:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,220205,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:00:00	","	2024-07-03 10:01:00	",100.000000000000,100.000000000000,100.000000000000,100.000000000000,2.998300000000,2.998300000000,2.998300000000,2.998300000000,,0.0000,,,,,,
BOND,XBOND,220205,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-03 10:00:00	","	2024-07-03 10:01:00	",100.000000000000,100.000000000000,100.000000000000,100.000000000000,2.998300000000,2.998300000000,2.998300000000,2.998300000000,,0.0000,,,,,,
BOND,XBOND,230210,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:00:00	","	2024-07-03 10:01:00	",100.000000000000,100.000000000000,100.000000000000,100.000000000000,2.819500000000,2.819500000000,2.819500000000,2.819500000000,,0.0000,,,,,,
BOND,XBOND,230210,,T0,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-03 10:00:00	","	2024-07-03 10:01:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,230210,,T0,,MID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:00:00	","	2024-07-03 10:01:00	",100.000000000000,100.000000000000,100.000000000000,100.000000000000,2.819500000000,2.819500000000,2.819500000000,2.819500000000,,0.0000,,,,,,
BOND,XBOND,230210,,T0,,BID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:00:00	","	2024-07-03 10:01:00	",100.000000000000,100.000000000000,100.000000000000,100.000000000000,2.819500000000,2.819500000000,2.819500000000,2.819500000000,,0.0000,,,,,,
BOND,XBOND,230210,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:01:00	","	2024-07-03 10:02:00	",112.000000000000,112.000000000000,112.000000000000,112.000000000000,1.375300000000,1.375300000000,1.375300000000,1.375300000000,,0.0000,,,,,,
BOND,XBOND,230210,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-03 10:01:00	","	2024-07-03 10:02:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,220205,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:01:00	","	2024-07-03 10:02:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,210215,,T0,,MID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:01:00	","	2024-07-03 10:02:00	",100.000100000000,100.000100000000,100.000100000000,100.000100000000,3.118800000000,3.118800000000,3.118800000000,3.118800000000,,0.0000,,,,,,
BOND,XBOND,210215,,T0,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-03 10:01:00	","	2024-07-03 10:02:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,210215,,T0,,BID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:01:00	","	2024-07-03 10:02:00	",100.000100000000,100.000100000000,100.000100000000,100.000100000000,3.118800000000,3.118800000000,3.118800000000,3.118800000000,,0.0000,,,,,,
BOND,XBOND,220205,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:01:00	","	2024-07-03 10:02:00	",100.000000000000,100.000000000000,100.000000000000,100.000000000000,2.998300000000,2.998300000000,2.998300000000,2.998300000000,,0.0000,,,,,,
BOND,XBOND,220205,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-03 10:01:00	","	2024-07-03 10:02:00	",100.000000000000,100.000000000000,100.000000000000,100.000000000000,2.998300000000,2.998300000000,2.998300000000,2.998300000000,,0.0000,,,,,,
BOND,XBOND,230210,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:01:00	","	2024-07-03 10:02:00	",112.000000000000,112.000000000000,112.000000000000,112.000000000000,1.375300000000,1.375300000000,1.375300000000,1.375300000000,,0.0000,,,,,,
BOND,XBOND,230210,,T0,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-03 10:01:00	","	2024-07-03 10:02:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,230210,,T0,,MID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:01:00	","	2024-07-03 10:02:00	",100.000000000000,100.000000000000,100.000000000000,100.000000000000,2.819500000000,2.819500000000,2.819500000000,2.819500000000,,0.0000,,,,,,
BOND,XBOND,230210,,T0,,BID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:01:00	","	2024-07-03 10:02:00	",100.000000000000,100.000000000000,100.000000000000,100.000000000000,2.819500000000,2.819500000000,2.819500000000,2.819500000000,,0.0000,,,,,,
BOND,XBOND,180210,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:02:00	","	2024-07-03 10:03:00	",100.509600000000,100.509600000000,100.509600000000,100.509600000000,3.900000000000,3.900000000000,3.900000000000,3.900000000000,,0.0000,,,,,,
BOND,XBOND,220205,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:02:00	","	2024-07-03 10:03:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,220205,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:02:00	","	2024-07-03 10:03:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,180210,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-03 10:02:00	","	2024-07-03 10:03:00	",103.870400000000,103.870400000000,103.870400000000,103.870400000000,3.000000000000,3.000000000000,3.000000000000,3.000000000000,,0.0000,,,,,,
BOND,XBOND,180210,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:02:00	","	2024-07-03 10:03:00	",102.190000000000,102.190000000000,102.190000000000,102.190000000000,3.450000000000,3.450000000000,3.450000000000,3.450000000000,,0.0000,,,,,,
BOND,XBOND,220205,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-03 10:02:00	","	2024-07-03 10:03:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,230210,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:02:00	","	2024-07-03 10:03:00	",,,,,,,,,,,,,,,,
